dataset,model_name,configuration_id,run_id,base_configuration_id,feature_family,classifier_family,architecture_family,model_group,is_classical,train_seed,train_fraction,model_size,n_corruption_seeds,mPC_family_accuracy,mPC_family_accuracy_std,mPC_family_accuracy_ci_low,mPC_family_accuracy_ci_high,mPC_flat7_accuracy,mPC_flat7_accuracy_std,mPC_flat7_accuracy_ci_low,mPC_flat7_accuracy_ci_high,mPC_family_macro_f1,mPC_family_macro_f1_std,mPC_family_macro_f1_ci_low,mPC_family_macro_f1_ci_high,mPC_flat7_macro_f1,mPC_flat7_macro_f1_std,mPC_flat7_macro_f1_ci_low,mPC_flat7_macro_f1_ci_high,mPC_family_balanced_accuracy,mPC_family_balanced_accuracy_std,mPC_family_balanced_accuracy_ci_low,mPC_family_balanced_accuracy_ci_high,mPC_flat7_balanced_accuracy,mPC_flat7_balanced_accuracy_std,mPC_flat7_balanced_accuracy_ci_low,mPC_flat7_balanced_accuracy_ci_high
UT_HAR,fft_stats__knn__small__frac_0.80,fft_stats__knn__small__frac_0.80,fft_stats__knn__small__frac_0.80__seed3407,fft_stats__knn__small,fft_stats,instance_based,classical,instance_based,True,3407,0.8,small,5,0.43991967871485943,0.0019813106586138245,0.43745955660080127,0.4423798008289176,0.44569707401032693,0.0021549980519891885,0.44302129051297273,0.44837285750768113,0.31361603328008475,0.0027795277693343566,0.31016479371689465,0.31706727284327485,0.32352558132607057,0.002928006344851088,0.31988998126115675,0.3271611813909844,0.34552293939267764,0.0024248561126700894,0.34251208285675083,0.34853379592860445,0.3542129839313216,0.0025733790758754324,0.3510177117790762,0.357408256083567
UT_HAR,fft_stats__knn__small__frac_1.00,fft_stats__knn__small__frac_1.00,fft_stats__knn__small__frac_1.00__seed3407,fft_stats__knn__small,fft_stats,instance_based,classical,instance_based,True,3407,1.0,small,5,0.44221385542168673,0.0023089913873278758,0.4393468639438791,0.44508084689949434,0.4477452667814113,0.002523617079788425,0.4446117823081859,0.4508787512546367,0.32038523320547563,0.0027263075304775285,0.31700007529684987,0.3237703911141014,0.32913420118799336,0.0030378898671068683,0.32536216270949875,0.33290623966648797,0.3505375407508119,0.002532338556751252,0.3473932271336306,0.3536818543679932,0.35822390490008543,0.0028318836673460286,0.35470765690324063,0.36174015289693023
UT_HAR,fft_stats__lda__large__frac_0.20,fft_stats__lda__large__frac_0.20,fft_stats__lda__large__frac_0.20__seed3407,fft_stats__lda__large,fft_stats,linear_discriminant,classical,linear_discriminant,True,3407,0.2,large,5,0.44122991967871494,0.0024097431369540403,0.4382378283806405,0.44422201097678937,0.4442799770510614,0.0026495994456437123,0.44099006480974495,0.4475698892923779,0.32374744872333555,0.002206328048166758,0.3210079306176997,0.3264869668289714,0.32995543103286434,0.0024635331967599442,0.3268965505540677,0.333014311511661,0.3673983198802966,0.0030751227698505254,0.36358005064691656,0.3712165891136766,0.3731410594298977,0.003411519317645596,0.3689050987140005,0.37737702014579494
UT_HAR,fft_stats__lda__large__frac_0.40,fft_stats__lda__large__frac_0.40,fft_stats__lda__large__frac_0.40__seed3407,fft_stats__lda__large,fft_stats,linear_discriminant,classical,linear_discriminant,True,3407,0.4,large,5,0.44468875502008026,0.0028177702346888454,0.44119003116445693,0.4481874788757036,0.44775100401606427,0.0030513783331259326,0.44396221739492275,0.4515397906372058,0.328453211320063,0.0026085843754542677,0.32521422601478456,0.33169219662534144,0.33333024957737956,0.0028257835612622534,0.3298215758626442,0.3368389232921149,0.36844031234565866,0.003532918097282521,0.3640536151356604,0.3728270095556569,0.3743155332529042,0.0038962052114496068,0.36947775551223333,0.379153310993575
UT_HAR,fft_stats__lda__large__frac_0.60,fft_stats__lda__large__frac_0.60,fft_stats__lda__large__frac_0.60__seed3407,fft_stats__lda__large,fft_stats,linear_discriminant,classical,linear_discriminant,True,3407,0.6,large,5,0.44519076305220884,0.0024348424604339726,0.4421675068277901,0.4482140192766276,0.4476936316695353,0.0029245550125957098,0.44406231699962884,0.45132494633944176,0.3287257415909241,0.002181712269074979,0.32601678801197426,0.33143469516987395,0.33329416064909123,0.0027252264970635616,0.32991034502073646,0.336677976277446,0.3686859455174612,0.0030677556939810078,0.3648768237169604,0.372495067317962,0.3745993149369341,0.0036380922588480145,0.3700820267569787,0.3791166031168895
UT_HAR,fft_stats__lda__large__frac_0.80,fft_stats__lda__large__frac_0.80,fft_stats__lda__large__frac_0.80__seed3407,fft_stats__lda__large,fft_stats,linear_discriminant,classical,linear_discriminant,True,3407,0.8,large,5,0.4480522088353413,0.0020663744599699226,0.4454864660615889,0.4506179516090937,0.4500344234079174,0.002493008357723184,0.4469389446829114,0.45312990213292337,0.33325936016148894,0.0018725729812884859,0.33093425370661395,0.33558446661636393,0.33744969660589974,0.002356785101122196,0.3345233613943333,0.3403760318174662,0.3726216695919037,0.0025697583379841746,0.3694308931795448,0.37581244600426256,0.3781638344085137,0.003126084565353727,0.3742822877483735,0.3820453810686539
UT_HAR,fft_stats__lda__large__frac_1.00,fft_stats__lda__large__frac_1.00,fft_stats__lda__large__frac_1.00__seed3407,fft_stats__lda__large,fft_stats,linear_discriminant,classical,linear_discriminant,True,3407,1.0,large,5,0.45236445783132534,0.002443224665184983,0.4493307937250417,0.455398121937609,0.45389558232931726,0.002569166732436033,0.45070554049226863,0.4570856241663659,0.3359583199361157,0.002133091467424699,0.3333097370561388,0.33860690281609257,0.3395924218853469,0.0022241471156015436,0.3368307784851957,0.34235406528549805,0.3757185469622256,0.00275810742057119,0.3722939042749237,0.37914318964952753,0.3804535843199218,0.002951188206102454,0.37678920017248085,0.3841179684673628
UT_HAR,fft_stats__lda__medium__frac_0.20,fft_stats__lda__medium__frac_0.20,fft_stats__lda__medium__frac_0.20__seed3407,fft_stats__lda__medium,fft_stats,linear_discriminant,classical,linear_discriminant,True,3407,0.2,medium,5,0.4397289156626506,0.0016197442994557636,0.4377177374797206,0.4417400938455806,0.44239242685025815,0.001795855257554638,0.4401625780309676,0.4446222756695487,0.31720468280087294,0.0016802248563089165,0.3151184080879071,0.3192909575138388,0.323599447852997,0.001893511856923602,0.321248342350083,0.325950553355911,0.36351222302127306,0.002431252313052177,0.36049342455360656,0.36653102148893957,0.3693810506191453,0.0027196305916327287,0.3660041832251013,0.37275791801318925
UT_HAR,fft_stats__lda__medium__frac_0.40,fft_stats__lda__medium__frac_0.40,fft_stats__lda__medium__frac_0.40__seed3407,fft_stats__lda__medium,fft_stats,linear_discriminant,classical,linear_discriminant,True,3407,0.4,medium,5,0.44718373493975905,0.002008220372702592,0.4446902000025149,0.4496772698770032,0.44977624784853704,0.002181224634334959,0.44706789974808814,0.45248459594898593,0.3265265737911727,0.002392640665738038,0.3235557180158875,0.32949742956645794,0.3318248236851563,0.0025977809370552195,0.3285992526203948,0.3350503947499178,0.368324321178117,0.0028987555852500084,0.36472504072831996,0.371923601627914,0.3748408285201036,0.00318492832933814,0.37088621767670515,0.378795439363502
UT_HAR,fft_stats__lda__medium__frac_0.60,fft_stats__lda__medium__frac_0.60,fft_stats__lda__medium__frac_0.60__seed3407,fft_stats__lda__medium,fft_stats,linear_discriminant,classical,linear_discriminant,True,3407,0.6,medium,5,0.44616465863453814,0.002055736682949457,0.443612124405533,0.4487171928635433,0.4485542168674699,0.002230486018950875,0.44578470267924175,0.451323731055698,0.3219903577055172,0.002237100498180355,0.31921263055656296,0.32476808485447145,0.3269798771633049,0.0025080330976831344,0.3238657427596083,0.3300940115670015,0.36515830215747436,0.0029432243083258314,0.361503806495188,0.36881279781976073,0.3717566116129446,0.0032447347342243003,0.367727741309737,0.3757854819161522
UT_HAR,fft_stats__lda__medium__frac_0.80,fft_stats__lda__medium__frac_0.80,fft_stats__lda__medium__frac_0.80__seed3407,fft_stats__lda__medium,fft_stats,linear_discriminant,classical,linear_discriminant,True,3407,0.8,medium,5,0.44755020080321284,0.0020063528369716347,0.44505898471785116,0.4500414168885745,0.4497647733792312,0.002054458788908725,0.44721382586524994,0.4523157208932125,0.3224652544231789,0.0018001444918798544,0.3202300798160469,0.32470042903031093,0.32709531027199795,0.0018587264554373933,0.32478739654977246,0.32940322399422345,0.367089682669674,0.002638694703676989,0.36381331045386733,0.3703660548854807,0.37336567797358644,0.0028168209722973124,0.36986813278289954,0.37686322316427334
UT_HAR,fft_stats__lda__medium__frac_1.00,fft_stats__lda__medium__frac_1.00,fft_stats__lda__medium__frac_1.00__seed3407,fft_stats__lda__medium,fft_stats,linear_discriminant,classical,linear_discriminant,True,3407,1.0,medium,5,0.4504518072289157,0.001754157149563872,0.4482737334491105,0.4526298810087209,0.4522088353413654,0.001960653250970364,0.4497743627866743,0.4546433078960565,0.32459096979426316,0.002120356343856452,0.3219581996587336,0.3272237399297927,0.3288182826523813,0.0023825347548825935,0.3258599750227743,0.33177659028198825,0.36934730922641545,0.0026865865120858728,0.3660114714762986,0.3726831469765323,0.37459237341403306,0.003049192561898089,0.3708063007863335,0.37837844604173265
UT_HAR,fft_stats__lda__small__frac_0.20,fft_stats__lda__small__frac_0.20,fft_stats__lda__small__frac_0.20__seed3407,fft_stats__lda__small,fft_stats,linear_discriminant,classical,linear_discriminant,True,3407,0.2,small,5,0.3687299196787149,0.0013503456192392163,0.36705324413817336,0.3704065952192564,0.3725415949512335,0.0015557323977248435,0.37060989804213934,0.3744732918603277,0.26381537965666296,0.0007751307755468053,0.2628529276787667,0.2647778316345592,0.2712257829021823,0.0008704302388445961,0.27014500101166106,0.27230656479270354,0.30874762845931897,0.0014207736899638902,0.3069835049188957,0.31051175199974224,0.3158120518810219,0.0016987707417151106,0.31370274940983234,0.31792135435221147
UT_HAR,fft_stats__lda__small__frac_0.40,fft_stats__lda__small__frac_0.40,fft_stats__lda__small__frac_0.40__seed3407,fft_stats__lda__small,fft_stats,linear_discriminant,classical,linear_discriminant,True,3407,0.4,small,5,0.3895983935742972,0.0016378468849897513,0.38756473806263525,0.39163204908595917,0.3923924268502582,0.0018674015778564904,0.3900737415408449,0.39471111215967153,0.27478729849417255,0.0014285411653825204,0.27301353035916504,0.27656106662918006,0.2808800843430303,0.0015966137594661018,0.27889762651886446,0.28286254216719614,0.31909678698586463,0.0017855277080414146,0.3168797615129943,0.32131381245873497,0.32466879200226445,0.001986983281398343,0.32220162639671934,0.32713595760780956
UT_HAR,fft_stats__lda__small__frac_0.60,fft_stats__lda__small__frac_0.60,fft_stats__lda__small__frac_0.60__seed3407,fft_stats__lda__small,fft_stats,linear_discriminant,classical,linear_discriminant,True,3407,0.6,small,5,0.3904568273092369,0.0022211657255159457,0.3876988857938196,0.3932147688246542,0.3920195065978198,0.0023831460354701087,0.38906043996311457,0.39497857323252505,0.2739900750134853,0.0022037470654123373,0.2712537616212156,0.27672638840575503,0.27833592856938233,0.0023331085853338894,0.2754389916350731,0.28123286550369153,0.3188405065863167,0.0025507904870488516,0.3156732818715875,0.3220077313010459,0.322957844051565,0.002767405983059932,0.3195216556739858,0.3263940324291442
UT_HAR,fft_stats__lda__small__frac_0.80,fft_stats__lda__small__frac_0.80,fft_stats__lda__small__frac_0.80__seed3407,fft_stats__lda__small,fft_stats,linear_discriminant,classical,linear_discriminant,True,3407,0.8,small,5,0.38844879518072284,0.0019186954515005806,0.38606642011507725,0.39083117024636843,0.38995983935742967,0.00202273121787772,0.38744828682614807,0.3924713918887113,0.2740671221409496,0.0021472958879676708,0.27140090214336915,0.27673334213853,0.27786807196093344,0.0023564472191689254,0.274942156285224,0.28079398763664287,0.32004577886422164,0.0025641967557002306,0.3168619080683578,0.3232296496600855,0.32309721735745284,0.0027918227982671466,0.31963071149948,0.32656372321542565
UT_HAR,fft_stats__lda__small__frac_1.00,fft_stats__lda__small__frac_1.00,fft_stats__lda__small__frac_1.00__seed3407,fft_stats__lda__small,fft_stats,linear_discriminant,classical,linear_discriminant,True,3407,1.0,small,5,0.3927409638554217,0.0019919189099193903,0.3902676698576335,0.39521425785320985,0.394016064257028,0.0022981725001844067,0.3911625062018871,0.39686962231216893,0.27613219710710407,0.002012544795476913,0.27363329268978803,0.2786311015244201,0.28001613911079026,0.002283227430292282,0.27718113781088505,0.2828511404106955,0.3228029264547496,0.002660051803549405,0.3195000358969253,0.3261058170125739,0.3252160358413329,0.0030036558860409277,0.32148650446464305,0.32894556721802276
UT_HAR,fft_stats__linear_svm__large__frac_0.20,fft_stats__linear_svm__large__frac_0.20,fft_stats__linear_svm__large__frac_0.20__seed3407,fft_stats__linear_svm__large,fft_stats,linear_svm,classical,linear_svm,True,3407,0.2,large,5,0.43984437751004013,0.0041699012460720535,0.43466676125672743,0.44502199376335283,0.4470223752151464,0.004593210857737312,0.44131915065693533,0.4527255997733574,0.33170200281158563,0.005218078912559056,0.3252229020860748,0.33818110353709646,0.34374002346518984,0.005653044670911539,0.3367208414170813,0.35075920551329837,0.3600099641374012,0.00504488111057339,0.353745916887184,0.36627401138761845,0.37064783813960417,0.005464429512439224,0.3638628527432862,0.3774328235359221
UT_HAR,fft_stats__linear_svm__large__frac_0.40,fft_stats__linear_svm__large__frac_0.40,fft_stats__linear_svm__large__frac_0.40__seed3407,fft_stats__linear_svm__large,fft_stats,linear_svm,classical,linear_svm,True,3407,0.4,large,5,0.4527409638554216,0.003388898167877753,0.4485330910067891,0.4569488367040541,0.4576878944348824,0.0037901046674810998,0.4529818579198471,0.4623939309499177,0.3366944637339694,0.003536122866395683,0.3323037872775408,0.341085140190398,0.3485911394654091,0.003968489620903087,0.3436636087758884,0.35351867015492977,0.3672149021782564,0.0038158500079511115,0.362476898600838,0.37195290575567486,0.37803074901520606,0.004166467890220756,0.37285739583624694,0.3832041021941652
UT_HAR,fft_stats__linear_svm__large__frac_0.60,fft_stats__linear_svm__large__frac_0.60,fft_stats__linear_svm__large__frac_0.60__seed3407,fft_stats__linear_svm__large,fft_stats,linear_svm,classical,linear_svm,True,3407,0.6,large,5,0.4579016064257028,0.003746036275533986,0.45325028804640694,0.4625529248049987,0.463855421686747,0.004075961012646332,0.45879444763926186,0.4689163957342321,0.33819218788996164,0.004189546836754175,0.3329901784139755,0.3433941973659478,0.35165034370772796,0.004445152000057239,0.3461309585027134,0.3571697289127425,0.36757760810283957,0.0044580461362796735,0.3620422127130897,0.37311300349258947,0.37931522771365866,0.00485039098669149,0.3732926718482718,0.3853377835790455
UT_HAR,fft_stats__linear_svm__large__frac_0.80,fft_stats__linear_svm__large__frac_0.80,fft_stats__linear_svm__large__frac_0.80__seed3407,fft_stats__linear_svm__large,fft_stats,linear_svm,classical,linear_svm,True,3407,0.8,large,5,0.4601606425702811,0.0027955357484108633,0.4566895264757877,0.4636317586647745,0.46499139414802065,0.003148599918201877,0.46108189098484204,0.46890089731119927,0.33748926691232495,0.002157375974365221,0.3348105308343659,0.340168002990284,0.3500228498165147,0.002422428581336577,0.3470150074588493,0.35303069217418015,0.36892169114401,0.0030878165968411153,0.36508766044265634,0.3727557218453637,0.3799631927295818,0.0034392156292549136,0.37569284250067625,0.38423354295848733
UT_HAR,fft_stats__linear_svm__large__frac_1.00,fft_stats__linear_svm__large__frac_1.00,fft_stats__linear_svm__large__frac_1.00__seed3407,fft_stats__linear_svm__large,fft_stats,linear_svm,classical,linear_svm,True,3407,1.0,large,5,0.4649899598393574,0.003560162603871291,0.46056943410637907,0.4694104855723358,0.4689787722317842,0.003849541232320564,0.4641989354740108,0.4737586089895576,0.33980865252920067,0.0038005486155724267,0.33508964813982123,0.3445276569185801,0.3510615168927414,0.003951194658393813,0.3461554607355188,0.355967573049964,0.3721318534894823,0.004193513843848793,0.3669249183236062,0.3773387886553584,0.3821504995059522,0.004532101587840919,0.376523152128128,0.3877778468837764
UT_HAR,fft_stats__linear_svm__medium__frac_0.20,fft_stats__linear_svm__medium__frac_0.20,fft_stats__linear_svm__medium__frac_0.20__seed3407,fft_stats__linear_svm__medium,fft_stats,linear_svm,classical,linear_svm,True,3407,0.2,medium,5,0.43894578313253013,0.0023570733902483067,0.4360190899627347,0.44187247630232557,0.44630522088353414,0.002577481002637524,0.44310485551650497,0.4495055862505633,0.3091843905797155,0.0025276466940830564,0.3060459026794938,0.31232287847993717,0.3206566078183776,0.0027255751641479934,0.31727235926265673,0.3240408563740985,0.34899528134357527,0.0025450286987823596,0.34583521083390184,0.3521553518532487,0.35996556618433095,0.0028606464680493862,0.3564136044533653,0.3635175279152966
UT_HAR,fft_stats__linear_svm__medium__frac_0.40,fft_stats__linear_svm__medium__frac_0.40,fft_stats__linear_svm__medium__frac_0.40__seed3407,fft_stats__linear_svm__medium,fft_stats,linear_svm,classical,linear_svm,True,3407,0.4,medium,5,0.4493524096385542,0.0019249242535018807,0.44696230049371166,0.4517425187833968,0.45497418244406196,0.0022620825655338198,0.4521654359614742,0.45778292892664973,0.3154150184024934,0.002491332871330194,0.3123216200686211,0.31850841673636576,0.3273232226190583,0.0029097654524059113,0.3237102716135888,0.33093617362452776,0.35204857653625854,0.002937438748261026,0.3484012645956141,0.355695888476903,0.36281049765654083,0.0033879737187304556,0.3586037726631327,0.36701722264994896
UT_HAR,fft_stats__linear_svm__medium__frac_0.60,fft_stats__linear_svm__medium__frac_0.60,fft_stats__linear_svm__medium__frac_0.60__seed3407,fft_stats__linear_svm__medium,fft_stats,linear_svm,classical,linear_svm,True,3407,0.6,medium,5,0.45707329317269074,0.0023507031993347063,0.4541545096396144,0.4599920767057671,0.46293172690763046,0.0027325292869035864,0.45953884366804487,0.46632461014721605,0.31733395343227083,0.0016977023501703672,0.31522597754439835,0.3194419293201433,0.3293492669441697,0.001986234218361799,0.3268830314232295,0.33181550246510993,0.3561076983190623,0.0026077507354042915,0.3528697481146214,0.3593456485235032,0.3670086552085379,0.0030407032773652983,0.36323312341981323,0.3707841869972626
UT_HAR,fft_stats__linear_svm__medium__frac_0.80,fft_stats__linear_svm__medium__frac_0.80,fft_stats__linear_svm__medium__frac_0.80__seed3407,fft_stats__linear_svm__medium,fft_stats,linear_svm,classical,linear_svm,True,3407,0.8,medium,5,0.4593122489959839,0.002736001344223178,0.45591505462782483,0.46270944336414294,0.4648881239242685,0.0030242492548726435,0.46113302250289856,0.4686432253456384,0.31931490597968754,0.0025755028404971137,0.31611699682537076,0.3225128151340043,0.3311430755632697,0.0027999353963518714,0.32766649658432323,0.3346196545422162,0.35903079980004937,0.0030008645012233985,0.35530473438539256,0.3627568652147062,0.3699213130384547,0.003333964025222976,0.36578164993702883,0.3740609761398806
UT_HAR,fft_stats__linear_svm__medium__frac_1.00,fft_stats__linear_svm__medium__frac_1.00,fft_stats__linear_svm__medium__frac_1.00__seed3407,fft_stats__linear_svm__medium,fft_stats,linear_svm,classical,linear_svm,True,3407,1.0,medium,5,0.4613253012048193,0.0024996269943181556,0.4582216043570361,0.46442899805260246,0.46713138267355137,0.0028338687124843413,0.4636126699176235,0.4706500954294792,0.3180210800885244,0.0022123708805351127,0.3152740588154896,0.32076810136155925,0.3295970935921564,0.002511182217488429,0.3264790490397715,0.3327151381445413,0.3590431338218193,0.0026863744646241764,0.35570755936340154,0.36237870828023705,0.36980687685830826,0.003058859502671183,0.366008801138278,0.37360495257833853
UT_HAR,fft_stats__linear_svm__small__frac_0.20,fft_stats__linear_svm__small__frac_0.20,fft_stats__linear_svm__small__frac_0.20__seed3407,fft_stats__linear_svm__small,fft_stats,linear_svm,classical,linear_svm,True,3407,0.2,small,5,0.38241967871485943,0.0012248635931899645,0.38089880968848494,0.38394054774123393,0.39024096385542173,0.0015522904490962244,0.3883135406900234,0.3921683870208201,0.23761341266983532,0.001769476906581252,0.23541631689928041,0.23981050844039023,0.24625701071385694,0.0021261096461574697,0.24361709690998948,0.2488969245177244,0.28817801861037173,0.0017036491068546222,0.2860626588488184,0.2902933783719251,0.2968461393326371,0.0020652522898935415,0.2942817899170684,0.2994104887482058
UT_HAR,fft_stats__linear_svm__small__frac_0.40,fft_stats__linear_svm__small__frac_0.40,fft_stats__linear_svm__small__frac_0.40__seed3407,fft_stats__linear_svm__small,fft_stats,linear_svm,classical,linear_svm,True,3407,0.4,small,5,0.3882530120481928,0.0012733352342681615,0.38667195753015765,0.38983406656622793,0.3967641996557659,0.0015025915038226509,0.3948984858814625,0.39862991343006937,0.24545522112191973,0.001598285709209743,0.2434706872979504,0.24743975494588905,0.2542991520539849,0.0018699571928410433,0.251977293529452,0.2566210105785178,0.29187745890790956,0.0017270716751085395,0.2897330161866098,0.2940219016292093,0.3011888843347216,0.0019976862860915205,0.2987084291935763,0.30366933947586683
UT_HAR,fft_stats__linear_svm__small__frac_0.60,fft_stats__linear_svm__small__frac_0.60,fft_stats__linear_svm__small__frac_0.60__seed3407,fft_stats__linear_svm__small,fft_stats,linear_svm,classical,linear_svm,True,3407,0.6,small,5,0.3907178714859437,0.001719643150704559,0.3885826524959562,0.39285309047593125,0.3980722891566265,0.0019485915936890506,0.3956527931275403,0.4004917851857127,0.24590595121169345,0.0018458118994047713,0.24361407302874644,0.24819782939464047,0.2540686833045699,0.002025163821311604,0.2515541102971825,0.2565832563119573,0.2936627935721326,0.00207499681415623,0.29108634473160727,0.2962392424126579,0.30208751696440794,0.0023241741180439726,0.29920167363647576,0.3049733602923401
UT_HAR,fft_stats__linear_svm__small__frac_0.80,fft_stats__linear_svm__small__frac_0.80,fft_stats__linear_svm__small__frac_0.80__seed3407,fft_stats__linear_svm__small,fft_stats,linear_svm,classical,linear_svm,True,3407,0.8,small,5,0.38853413654618474,0.0020009129573422793,0.3860496749635134,0.3910185981288561,0.3955364314400459,0.0022771293212785686,0.39270900194256014,0.3983638609375317,0.246652397819792,0.0022182512227572593,0.24389807513752285,0.24940672050206117,0.2538009396951758,0.0024768610811227664,0.2507255104621936,0.256876368928158,0.2938363002921779,0.0025228193227820645,0.29070380636510657,0.2969687942192492,0.30155037978027227,0.002810353832825164,0.2980608646038393,0.30503989495670525
UT_HAR,fft_stats__linear_svm__small__frac_1.00,fft_stats__linear_svm__small__frac_1.00,fft_stats__linear_svm__small__frac_1.00__seed3407,fft_stats__linear_svm__small,fft_stats,linear_svm,classical,linear_svm,True,3407,1.0,small,5,0.39252510040160643,0.0019744461567755968,0.3900735016923464,0.39497669911086647,0.3987779690189328,0.002238679694956858,0.39599828103819507,0.40155765699967055,0.25197180224673155,0.0019577459023819434,0.24954093964211294,0.25440266485135016,0.2585365264539073,0.002128431332912215,0.25589372989518133,0.26117932301263325,0.2971539007530327,0.0024188368973455765,0.2941505180600718,0.30015728344599363,0.3038850002408008,0.002711679138224796,0.30051800588018684,0.3072519946014147
UT_HAR,fft_stats__logistic_regression__large__frac_0.20,fft_stats__logistic_regression__large__frac_0.20,fft_stats__logistic_regression__large__frac_0.20__seed3407,fft_stats__logistic_regression__large,fft_stats,linear,classical,linear,True,3407,0.2,large,5,0.41193273092369476,0.003273683253511517,0.40786791628628694,0.4159975455611026,0.41670682730923697,0.0038451030536344045,0.4119325012781558,0.42148115334031816,0.30393342017165137,0.004478863164925681,0.2983721770268822,0.30949466331642056,0.31421231065265554,0.005013890088518493,0.30798674383879143,0.32043787746651964,0.3416323117451888,0.004050895047324545,0.336602461204424,0.34666216228595365,0.35167652871303184,0.004644632756139281,0.34590945543485574,0.35744360199120795
UT_HAR,fft_stats__logistic_regression__large__frac_0.40,fft_stats__logistic_regression__large__frac_0.40,fft_stats__logistic_regression__large__frac_0.40__seed3407,fft_stats__logistic_regression__large,fft_stats,linear,classical,linear,True,3407,0.4,large,5,0.42930722891566264,0.0027720663529743612,0.4258652539245424,0.4327492039067829,0.434021801491681,0.003088063554062198,0.4301874641524368,0.4378561388309252,0.32624048004104944,0.003344253994129278,0.32208804025569,0.3303929198264089,0.3377050041927815,0.0036754011372396064,0.3331413909217139,0.34226861746384907,0.3593460928824515,0.003265708902864125,0.3552911797091516,0.36340100605575143,0.37050480198507996,0.0036047248554100866,0.366028944908687,0.37498065906147293
UT_HAR,fft_stats__logistic_regression__large__frac_0.60,fft_stats__logistic_regression__large__frac_0.60,fft_stats__logistic_regression__large__frac_0.60__seed3407,fft_stats__logistic_regression__large,fft_stats,linear,classical,linear,True,3407,0.6,large,5,0.4390411646586346,0.0014467719942128493,0.437244759959811,0.44083756935745816,0.4423694779116466,0.0017466793951085205,0.44020068899033604,0.44453826683295716,0.33348008327467105,0.0017955002692145998,0.3312506752316221,0.33570949131772,0.34453563383670927,0.002193004733755811,0.3418126588109142,0.3472586088625043,0.36678812865352295,0.002148390615609431,0.3641205493720419,0.369455707935004,0.3766882520603253,0.0025434655600155764,0.37353012244378275,0.37984638167686785
UT_HAR,fft_stats__logistic_regression__large__frac_0.80,fft_stats__logistic_regression__large__frac_0.80,fft_stats__logistic_regression__large__frac_0.80__seed3407,fft_stats__logistic_regression__large,fft_stats,linear,classical,linear,True,3407,0.8,large,5,0.4439909638554217,0.0024530811390751006,0.44094506132035943,0.44703686639048396,0.4464945496270797,0.0026321342140185923,0.44322632333509243,0.44976277591906694,0.33569703877929025,0.003172971323485661,0.33175727451958514,0.33963680303899535,0.3454665290319271,0.003073674632090433,0.3416500578990682,0.349283000164786,0.37025640831687945,0.003310937974113548,0.36614533583413694,0.37436748079962195,0.3793395537450809,0.0034193735247678918,0.3750938407429655,0.3835852667471963
UT_HAR,fft_stats__logistic_regression__large__frac_1.00,fft_stats__logistic_regression__large__frac_1.00,fft_stats__logistic_regression__large__frac_1.00__seed3407,fft_stats__logistic_regression__large,fft_stats,linear,classical,linear,True,3407,1.0,large,5,0.4489558232931727,0.0016817831016206373,0.44686761376310286,0.4510440328232425,0.4510786001147447,0.0018828927607439576,0.44874067996125044,0.453416520268239,0.33776324044962813,0.001834189283150578,0.3354857936508489,0.34004068724840736,0.3468831553938024,0.0020479671665315233,0.3443402682936168,0.34942604249398795,0.37309757362644935,0.0020931994195864637,0.37049852326608784,0.37569662398681086,0.3815735157510664,0.0023684124115472566,0.37863274332674923,0.3845142881753836
UT_HAR,fft_stats__logistic_regression__medium__frac_0.20,fft_stats__logistic_regression__medium__frac_0.20,fft_stats__logistic_regression__medium__frac_0.20__seed3407,fft_stats__logistic_regression__medium,fft_stats,linear,classical,linear,True,3407,0.2,medium,5,0.4293022088353414,0.002518222106474935,0.4261754231062507,0.4324289945644322,0.43757314974182443,0.0029433327823988925,0.4339185193911868,0.44122778009246205,0.2967678295425413,0.003151882584774616,0.2928542504104612,0.30068140867462134,0.3092522582567274,0.0035816901013181997,0.30480500260519783,0.313699513908257,0.33896915949937406,0.003450784282609233,0.33468444489009075,0.3432538741086574,0.3512634909347919,0.003962782721548218,0.34634304629674156,0.3561839355728423
UT_HAR,fft_stats__logistic_regression__medium__frac_0.40,fft_stats__logistic_regression__medium__frac_0.40,fft_stats__logistic_regression__medium__frac_0.40__seed3407,fft_stats__logistic_regression__medium,fft_stats,linear,classical,linear,True,3407,0.4,medium,5,0.43288654618473893,0.0026733636369021653,0.42956712680269044,0.4362059655667874,0.4419162363740676,0.003021962755194597,0.4381639740170298,0.44566849873110537,0.3012145191519794,0.0033911783732148955,0.2970038150544712,0.30542522324948757,0.31467605785836217,0.003814141554426183,0.3099401756061782,0.31941194011054613,0.3425237486636088,0.0036346768106319044,0.3380107013227411,0.3470367960044765,0.3557713043141188,0.004136473957954425,0.35063519352101935,0.36090741510721824
