configuration_id,accuracy,macro_f1,balanced_accuracy,corruption,severity,corruption_seed
widar__fft_stats__logistic_regression,0.044231319782421986,0.0039886930958900205,0.04552259118127382,subcarrier_mask,5,123
widar__fft_stats__logistic_regression,0.2381906670483825,0.1296634396219107,0.14036303505571202,time_dropout,1,123
widar__fft_stats__logistic_regression,0.15001431434297166,0.07301623491010298,0.09462894211869574,time_dropout,2,123
widar__fft_stats__logistic_regression,0.0685657028342399,0.01883663927815605,0.05667075009453135,time_dropout,3,123
widar__fft_stats__logistic_regression,0.045805897509304326,0.005315943440539914,0.04627109417528579,time_dropout,4,123
widar__fft_stats__logistic_regression,0.04437446321213856,0.004111948356970423,0.04559063690800218,time_dropout,5,123
widar__fft_stats__logistic_regression,0.267391926710564,0.14780807561327133,0.1558814760963925,amplitude_scaling,1,123
widar__fft_stats__logistic_regression,0.21113655883194962,0.11832433493429347,0.12758153241795703,amplitude_scaling,2,123
widar__fft_stats__logistic_regression,0.17692527912968795,0.10401830736409684,0.11408336394695277,amplitude_scaling,3,123
widar__fft_stats__logistic_regression,0.15416547380475237,0.09203103432751868,0.10399338919048785,amplitude_scaling,4,123
widar__fft_stats__logistic_regression,0.1276839393071858,0.07463352819622655,0.08864190678593498,amplitude_scaling,5,123
widar__fft_stats__logistic_regression,0.2529344403091898,0.13702933257435135,0.15218479816338018,contiguous_subcarrier_block,1,123
widar__fft_stats__logistic_regression,0.19166905239049528,0.09480805760314706,0.11837171024968483,contiguous_subcarrier_block,2,123
widar__fft_stats__logistic_regression,0.09762381906670484,0.04211208149661834,0.07227235304665032,contiguous_subcarrier_block,3,123
widar__fft_stats__logistic_regression,0.05353564271399943,0.011223652791950103,0.049999136012313115,contiguous_subcarrier_block,4,123
widar__fft_stats__logistic_regression,0.04480389350128829,0.004490099280866896,0.04579477408818726,contiguous_subcarrier_block,5,123
widar__fft_stats__logistic_regression,0.2381906670483825,0.1296634396219107,0.14036303505571202,burst_time_dropout,1,123
widar__fft_stats__logistic_regression,0.23103349556255368,0.11061066280033498,0.12537033467693276,burst_time_dropout,2,123
widar__fft_stats__logistic_regression,0.16905239049527626,0.06840697320474295,0.09500768044696234,burst_time_dropout,3,123
widar__fft_stats__logistic_regression,0.0781563126252505,0.023911011180687693,0.0620478329437417,burst_time_dropout,4,123
widar__fft_stats__logistic_regression,0.05038648726023476,0.008289463261610392,0.048558851854060565,burst_time_dropout,5,123
widar__fft_stats__logistic_regression,0.28170626968222157,0.15506759116754612,0.16374790695289212,smooth_gain_drift,1,123
widar__fft_stats__logistic_regression,0.2470655596908102,0.13852972390502646,0.14722972166629,smooth_gain_drift,2,123
widar__fft_stats__logistic_regression,0.2129974234182651,0.11899920444065465,0.13001645675679732,smooth_gain_drift,3,123
widar__fft_stats__logistic_regression,0.18923561408531347,0.10745574543410986,0.12084583617740288,smooth_gain_drift,4,123
widar__fft_stats__logistic_regression,0.1544517606641855,0.08809767663427777,0.1033609690925425,smooth_gain_drift,5,123
widar__fft_stats__logistic_regression,0.2841397079874034,0.14869147736897964,0.1605349259851417,gaussian_snr,1,2026
widar__fft_stats__logistic_regression,0.25737188663040367,0.1286453455924433,0.14284265423856196,gaussian_snr,2,2026
widar__fft_stats__logistic_regression,0.19725164614944174,0.08682578144876331,0.10641112513982481,gaussian_snr,3,2026
widar__fft_stats__logistic_regression,0.13283710277698255,0.0386089545429151,0.06899698996167491,gaussian_snr,4,2026
widar__fft_stats__logistic_regression,0.10707128542799886,0.02180411942563686,0.05511658501179459,gaussian_snr,5,2026
widar__fft_stats__logistic_regression,0.25250501002004005,0.1359148661408542,0.15195455627918036,subcarrier_mask,1,2026
widar__fft_stats__logistic_regression,0.18365302032636702,0.08503056438002873,0.11550701043710375,subcarrier_mask,2,2026
widar__fft_stats__logistic_regression,0.07586601774978528,0.026497387543578346,0.06079726431795602,subcarrier_mask,3,2026
widar__fft_stats__logistic_regression,0.04838247924420269,0.00692678644175759,0.04749216514465609,subcarrier_mask,4,2026
widar__fft_stats__logistic_regression,0.04437446321213856,0.004117958887957759,0.04559063690800218,subcarrier_mask,5,2026
widar__fft_stats__logistic_regression,0.2399083882049814,0.1319028597175669,0.14180725699641397,time_dropout,1,2026
widar__fft_stats__logistic_regression,0.1462925851703407,0.07035033579231326,0.09232492994767877,time_dropout,2,2026
widar__fft_stats__logistic_regression,0.0685657028342399,0.019427522465573346,0.05618216007469987,time_dropout,3,2026
widar__fft_stats__logistic_regression,0.044947036931004866,0.0046049836961462275,0.04586281981491562,time_dropout,4,2026
widar__fft_stats__logistic_regression,0.04408817635270541,0.0038461538461538464,0.045454545454545456,time_dropout,5,2026
widar__fft_stats__logistic_regression,0.2557973089035213,0.1443174398337719,0.1518307376958936,amplitude_scaling,1,2026
widar__fft_stats__logistic_regression,0.20641282565130262,0.11985689914492123,0.13074250970889575,amplitude_scaling,2,2026
widar__fft_stats__logistic_regression,0.17320354995705697,0.10114006699720304,0.11404109256029003,amplitude_scaling,3,2026
widar__fft_stats__logistic_regression,0.15259089607787002,0.09020244465854757,0.10416215617788671,amplitude_scaling,4,2026
widar__fft_stats__logistic_regression,0.12310334955625536,0.07096490547827874,0.08656079744574026,amplitude_scaling,5,2026
widar__fft_stats__logistic_regression,0.24921271113655882,0.132325041415756,0.14894329102258547,contiguous_subcarrier_block,1,2026
widar__fft_stats__logistic_regression,0.18995133123389638,0.09600131780760733,0.11780152052240248,contiguous_subcarrier_block,2,2026
widar__fft_stats__logistic_regression,0.09447466361294017,0.039414974326776896,0.07006484869749098,contiguous_subcarrier_block,3,2026
widar__fft_stats__logistic_regression,0.05511022044088176,0.01263688258550512,0.05069860309764269,contiguous_subcarrier_block,4,2026
widar__fft_stats__logistic_regression,0.04451760664185514,0.004246706552755649,0.04565868263473054,contiguous_subcarrier_block,5,2026
widar__fft_stats__logistic_regression,0.2399083882049814,0.1319028597175669,0.14180725699641397,burst_time_dropout,1,2026
widar__fft_stats__logistic_regression,0.2291726309762382,0.10796830176762716,0.1244248189919863,burst_time_dropout,2,2026
widar__fft_stats__logistic_regression,0.16590323504151158,0.06395896395303907,0.0921127399219439,burst_time_dropout,3,2026
widar__fft_stats__logistic_regression,0.08016032064128256,0.024669158986417986,0.06287177805654987,burst_time_dropout,4,2026
widar__fft_stats__logistic_regression,0.05167477812768394,0.009305854679436905,0.049127632039947994,burst_time_dropout,5,2026
widar__fft_stats__logistic_regression,0.27712567993129117,0.15247442758817695,0.16089746594560336,smooth_gain_drift,1,2026
widar__fft_stats__logistic_regression,0.23761809332951617,0.13189916539206686,0.14136660295342243,smooth_gain_drift,2,2026
widar__fft_stats__logistic_regression,0.20512453478385342,0.11389002017497506,0.1256562771170316,smooth_gain_drift,3,2026
widar__fft_stats__logistic_regression,0.1790724305754366,0.10162931590827559,0.11527337272924604,smooth_gain_drift,4,2026
widar__fft_stats__logistic_regression,0.14729458917835672,0.08306737596726158,0.09884912485684177,smooth_gain_drift,5,2026
widar__fft_stats__random_forest,0.2749785284855425,0.14574819291515811,0.15648723344628093,gaussian_snr,1,42
widar__fft_stats__random_forest,0.24506155167477814,0.12715598481009324,0.13942740169742074,gaussian_snr,2,42
widar__fft_stats__random_forest,0.1855138849126825,0.08691097057544281,0.10079854908734971,gaussian_snr,3,42
widar__fft_stats__random_forest,0.1372745490981964,0.0517301175570162,0.07149869751625494,gaussian_snr,4,42
widar__fft_stats__random_forest,0.1329802462066991,0.04313725181027062,0.06885002775051957,gaussian_snr,5,42
widar__fft_stats__random_forest,0.27784139707987404,0.1455832844679865,0.15639990825979497,subcarrier_mask,1,42
widar__fft_stats__random_forest,0.25336387059833954,0.12492536633774383,0.14115134986535446,subcarrier_mask,2,42
widar__fft_stats__random_forest,0.22359003721729173,0.10476109877951968,0.12322111144923378,subcarrier_mask,3,42
widar__fft_stats__random_forest,0.1885198969367306,0.08096115130677312,0.10206910550192858,subcarrier_mask,4,42
widar__fft_stats__random_forest,0.1634697967363298,0.05829237772824037,0.08589008253355693,subcarrier_mask,5,42
widar__fft_stats__random_forest,0.1759232751216719,0.08600425093447521,0.09997193876817768,time_dropout,1,42
widar__fft_stats__random_forest,0.13226452905811623,0.056778568289814514,0.07759555997475882,time_dropout,2,42
widar__fft_stats__random_forest,0.09619238476953908,0.02915166280927791,0.0622712495656248,time_dropout,3,42
widar__fft_stats__random_forest,0.0685657028342399,0.017931032424055714,0.04961439798633593,time_dropout,4,42
widar__fft_stats__random_forest,0.06670483824792442,0.01861229297109718,0.04955189985572403,time_dropout,5,42
widar__fft_stats__random_forest,0.27569424563412537,0.1507648389378676,0.15787687169768036,amplitude_scaling,1,42
widar__fft_stats__random_forest,0.2411966790724306,0.12975832384293606,0.13744620982692016,amplitude_scaling,2,42
widar__fft_stats__random_forest,0.21414257085599772,0.11646930126925016,0.12284411737644575,amplitude_scaling,3,42
widar__fft_stats__random_forest,0.1986830804466075,0.10783815626031655,0.11374126367437039,amplitude_scaling,4,42
widar__fft_stats__random_forest,0.18107643859146866,0.09419358192321382,0.10278930866140558,amplitude_scaling,5,42
widar__fft_stats__random_forest,0.27741196679072433,0.14663642038136843,0.15788682700766407,contiguous_subcarrier_block,1,42
widar__fft_stats__random_forest,0.24677927283137704,0.1251784258499731,0.1386132679175152,contiguous_subcarrier_block,2,42
widar__fft_stats__random_forest,0.22001145147437734,0.10301354963679521,0.1228071222385485,contiguous_subcarrier_block,3,42
widar__fft_stats__random_forest,0.18751789292871457,0.07871063909751547,0.10245510211098643,contiguous_subcarrier_block,4,42
widar__fft_stats__random_forest,0.15073003149155453,0.04934190576627988,0.0774342191525118,contiguous_subcarrier_block,5,42
widar__fft_stats__random_forest,0.1759232751216719,0.08600425093447521,0.09997193876817768,burst_time_dropout,1,42
widar__fft_stats__random_forest,0.22473518465502434,0.10714962296793562,0.11878807068511552,burst_time_dropout,2,42
widar__fft_stats__random_forest,0.18537074148296592,0.07925680464300272,0.09907289443220328,burst_time_dropout,3,42
widar__fft_stats__random_forest,0.14214142570855998,0.0629995287841186,0.08305728341659124,burst_time_dropout,4,42
widar__fft_stats__random_forest,0.12396221013455483,0.04925176491611316,0.07121425012839827,burst_time_dropout,5,42
widar__fft_stats__random_forest,0.28771829373031776,0.15593667194848967,0.1647290198613585,smooth_gain_drift,1,42
widar__fft_stats__random_forest,0.2638133409676496,0.14140453898041125,0.1506541135413603,smooth_gain_drift,2,42
widar__fft_stats__random_forest,0.2480675636988262,0.13439798150868373,0.1431973595704511,smooth_gain_drift,3,42
widar__fft_stats__random_forest,0.2261666189521901,0.12305949738978397,0.12962402383107988,smooth_gain_drift,4,42
widar__fft_stats__random_forest,0.20383624391640423,0.10727046949154992,0.1149979990994944,smooth_gain_drift,5,42
widar__fft_stats__random_forest,0.27354709418837675,0.14627592773958245,0.15640070500308004,gaussian_snr,1,123
widar__fft_stats__random_forest,0.2433438305181792,0.12642523330514738,0.1388923809721863,gaussian_snr,2,123
widar__fft_stats__random_forest,0.18479816776409963,0.08734197524548287,0.10083311657099375,gaussian_snr,3,123
widar__fft_stats__random_forest,0.14257085599770972,0.05645258211354982,0.07566283372270705,gaussian_snr,4,123
widar__fft_stats__random_forest,0.1348411107930146,0.04449787583528908,0.07057164385643262,gaussian_snr,5,123
widar__fft_stats__random_forest,0.2788434010878901,0.14762479751345953,0.15832625908241796,subcarrier_mask,1,123
widar__fft_stats__random_forest,0.25636988262238763,0.12955503508223956,0.1443142823438762,subcarrier_mask,2,123
widar__fft_stats__random_forest,0.22401946750644144,0.10554305814657923,0.12391221697423384,subcarrier_mask,3,123
widar__fft_stats__random_forest,0.18365302032636702,0.07680098503819068,0.09961055638408908,subcarrier_mask,4,123
widar__fft_stats__random_forest,0.16332665330661322,0.058623839381043624,0.0861850332452704,subcarrier_mask,5,123
widar__fft_stats__random_forest,0.1760664185513885,0.08677137755223686,0.10091634032075193,time_dropout,1,123
widar__fft_stats__random_forest,0.13283710277698255,0.056025598328074015,0.07784826722243925,time_dropout,2,123
widar__fft_stats__random_forest,0.08874892642427712,0.027146414617838163,0.05679531376216806,time_dropout,3,123
widar__fft_stats__random_forest,0.07257371886630404,0.02072768845839847,0.05176058230011687,time_dropout,4,123
widar__fft_stats__random_forest,0.06713426853707415,0.019435783342112767,0.05075251617935856,time_dropout,5,123
widar__fft_stats__random_forest,0.2686802175780132,0.14491980806984223,0.15269433776505784,amplitude_scaling,1,123
widar__fft_stats__random_forest,0.24563412539364443,0.13204779360963503,0.13924696486253188,amplitude_scaling,2,123
widar__fft_stats__random_forest,0.22172917263097625,0.11976098930591993,0.12574086843759133,amplitude_scaling,3,123
widar__fft_stats__random_forest,0.20512453478385342,0.11253522121927766,0.11829043228674029,amplitude_scaling,4,123
widar__fft_stats__random_forest,0.18422559404523334,0.1001031478412146,0.10775964270077734,amplitude_scaling,5,123
widar__fft_stats__random_forest,0.2726882336100773,0.14179148356448323,0.15320105375062107,contiguous_subcarrier_block,1,123
widar__fft_stats__random_forest,0.24305754365874607,0.1211602978800539,0.13567233315615207,contiguous_subcarrier_block,2,123
widar__fft_stats__random_forest,0.21686229602061266,0.10099180107008042,0.12130018984484912,contiguous_subcarrier_block,3,123
widar__fft_stats__random_forest,0.18522759805324934,0.07354092545957601,0.0996692595218054,contiguous_subcarrier_block,4,123
widar__fft_stats__random_forest,0.14886916690523905,0.049408469330137476,0.07732999409501562,contiguous_subcarrier_block,5,123
widar__fft_stats__random_forest,0.1760664185513885,0.08677137755223686,0.10091634032075193,burst_time_dropout,1,123
widar__fft_stats__random_forest,0.22273117663899228,0.10758433941536931,0.11806133962058535,burst_time_dropout,2,123
widar__fft_stats__random_forest,0.18766103635843115,0.0835303033250468,0.10086543078268974,burst_time_dropout,3,123
widar__fft_stats__random_forest,0.1462925851703407,0.06559710249218902,0.08506763494043125,burst_time_dropout,4,123
widar__fft_stats__random_forest,0.12210134554823933,0.04983418139113287,0.0701312345180619,burst_time_dropout,5,123
widar__fft_stats__random_forest,0.28299456054967076,0.15692968783815023,0.16299713711485483,smooth_gain_drift,1,123
widar__fft_stats__random_forest,0.26338391067849987,0.14239131386219794,0.14959546174577706,smooth_gain_drift,2,123
widar__fft_stats__random_forest,0.24677927283137704,0.13444311808939488,0.14100212075209198,smooth_gain_drift,3,123
widar__fft_stats__random_forest,0.23403950758660177,0.13505619815093436,0.13879590379044562,smooth_gain_drift,4,123
widar__fft_stats__random_forest,0.20498139135413684,0.11383825922489464,0.11939769562782146,smooth_gain_drift,5,123
widar__fft_stats__random_forest,0.27712567993129117,0.1486560152778377,0.15920862989437976,gaussian_snr,1,2026
widar__fft_stats__random_forest,0.245777268823361,0.12776309098921493,0.1399801078020297,gaussian_snr,2,2026
widar__fft_stats__random_forest,0.18365302032636702,0.08761333024988426,0.10080502729916413,gaussian_snr,3,2026
widar__fft_stats__random_forest,0.13999427426281133,0.05379912676456902,0.07362364176960094,gaussian_snr,4,2026
widar__fft_stats__random_forest,0.1319782421986831,0.04384243393180541,0.06917974577791043,gaussian_snr,5,2026
widar__fft_stats__random_forest,0.2785571142284569,0.14736147129027746,0.15798981912301346,subcarrier_mask,1,2026
widar__fft_stats__random_forest,0.2595190380761523,0.13104344412435487,0.14659505686845684,subcarrier_mask,2,2026
widar__fft_stats__random_forest,0.22330375035785857,0.10450132272938291,0.12266747211526402,subcarrier_mask,3,2026
widar__fft_stats__random_forest,0.18708846263956486,0.08052774398822121,0.10201654363098699,subcarrier_mask,4,2026
widar__fft_stats__random_forest,0.164758087603779,0.057595896779904295,0.08654385089361359,subcarrier_mask,5,2026
widar__fft_stats__random_forest,0.1736329802462067,0.08508664416643928,0.09944580696784552,time_dropout,1,2026
widar__fft_stats__random_forest,0.12682507872888635,0.054176258015993725,0.07342215047486694,time_dropout,2,2026
widar__fft_stats__random_forest,0.09476095047237332,0.027578295127976615,0.0605896542782601,time_dropout,3,2026
widar__fft_stats__random_forest,0.07142857142857142,0.01965865271952414,0.05099323195403762,time_dropout,4,2026
widar__fft_stats__random_forest,0.06813627254509018,0.019621123067383936,0.051369717721037815,time_dropout,5,2026
widar__fft_stats__random_forest,0.26939593472659606,0.14534440623167308,0.15425826691601874,amplitude_scaling,1,2026
widar__fft_stats__random_forest,0.24320068708846265,0.13254823837328408,0.1405466353071874,amplitude_scaling,2,2026
widar__fft_stats__random_forest,0.21500143143429717,0.11786099941090344,0.12386250253110091,amplitude_scaling,3,2026
widar__fft_stats__random_forest,0.20068708846263955,0.11346717432657277,0.11893396290617964,amplitude_scaling,4,2026
widar__fft_stats__random_forest,0.1772115659891211,0.09394594874141893,0.10279408155206805,amplitude_scaling,5,2026
widar__fft_stats__random_forest,0.2719725164614944,0.1436251144317488,0.15406601726872846,contiguous_subcarrier_block,1,2026
widar__fft_stats__random_forest,0.2482107071285428,0.12827455619596087,0.14033308176012108,contiguous_subcarrier_block,2,2026
widar__fft_stats__random_forest,0.21199541941024908,0.09841517499538241,0.11733721928304286,contiguous_subcarrier_block,3,2026
widar__fft_stats__random_forest,0.1850844546235328,0.07321773273329986,0.09897718285883435,contiguous_subcarrier_block,4,2026
widar__fft_stats__random_forest,0.1521614657887203,0.049808963334007104,0.0783618368035956,contiguous_subcarrier_block,5,2026
widar__fft_stats__random_forest,0.1736329802462067,0.08508664416643928,0.09944580696784552,burst_time_dropout,1,2026
widar__fft_stats__random_forest,0.2238763240767249,0.10604299506320113,0.11821581102907058,burst_time_dropout,2,2026
widar__fft_stats__random_forest,0.18837675350701402,0.08127419031505675,0.10045559688871002,burst_time_dropout,3,2026
widar__fft_stats__random_forest,0.1419982822788434,0.06330855781520753,0.0825479141240829,burst_time_dropout,4,2026
widar__fft_stats__random_forest,0.12066991125107357,0.04843192652148498,0.07009182317703797,burst_time_dropout,5,2026
widar__fft_stats__random_forest,0.28371027769825363,0.1542379879672122,0.16319512079179002,smooth_gain_drift,1,2026
widar__fft_stats__random_forest,0.25937589464643573,0.1406617451121419,0.14913395775936855,smooth_gain_drift,2,2026
widar__fft_stats__random_forest,0.24076724878328085,0.13169646914904962,0.1396659289766157,smooth_gain_drift,3,2026
widar__fft_stats__random_forest,0.22244488977955912,0.12482377765442484,0.13146625027990827,smooth_gain_drift,4,2026
widar__fft_stats__random_forest,0.19653592900085887,0.10804817871229444,0.11311752764299564,smooth_gain_drift,5,2026
widar__autocorrelation__logistic_regression,0.15888920698539938,0.06404038729363909,0.08041325363950935,gaussian_snr,1,42
widar__autocorrelation__logistic_regression,0.14529058116232466,0.06171555656283099,0.0745833884797183,gaussian_snr,2,42
widar__autocorrelation__logistic_regression,0.1265387918694532,0.05494890440481712,0.06648749387283184,gaussian_snr,3,42
widar__autocorrelation__logistic_regression,0.10692814199828228,0.047183256140026296,0.05949273009345888,gaussian_snr,4,42
widar__autocorrelation__logistic_regression,0.08660177497852849,0.03614434200018271,0.05217366907094215,gaussian_snr,5,42
widar__autocorrelation__logistic_regression,0.1687661036358431,0.06603672424967316,0.08508054456058475,subcarrier_mask,1,42
widar__autocorrelation__logistic_regression,0.17091325508159175,0.06598822264799295,0.08610862822741618,subcarrier_mask,2,42
widar__autocorrelation__logistic_regression,0.16690523904952762,0.06436043763326149,0.0841428406330281,subcarrier_mask,3,42
widar__autocorrelation__logistic_regression,0.17578013169195533,0.06669114744973464,0.0878246815842565,subcarrier_mask,4,42
widar__autocorrelation__logistic_regression,0.1711995419410249,0.06633515483179672,0.08608697861026106,subcarrier_mask,5,42
widar__autocorrelation__logistic_regression,0.15473804752361867,0.062405122055896524,0.07764033822667425,time_dropout,1,42
widar__autocorrelation__logistic_regression,0.14099627827082736,0.060800348275651166,0.07250704623315016,time_dropout,2,42
widar__autocorrelation__logistic_regression,0.1294016604637847,0.057032436400891444,0.068983964973887,time_dropout,3,42
widar__autocorrelation__logistic_regression,0.10163183509876897,0.04294149324505996,0.0575750182148026,time_dropout,4,42
widar__autocorrelation__logistic_regression,0.09089607787002577,0.03742536029561261,0.05395668368865659,time_dropout,5,42
widar__autocorrelation__logistic_regression,0.17062696822215861,0.06576254418642181,0.08609880832595948,amplitude_scaling,1,42
widar__autocorrelation__logistic_regression,0.17062696822215861,0.06576254418642181,0.08609880832595948,amplitude_scaling,2,42
widar__autocorrelation__logistic_regression,0.17062696822215861,0.06576254418642181,0.08609880832595948,amplitude_scaling,3,42
widar__autocorrelation__logistic_regression,0.17062696822215861,0.06576254418642181,0.08609880832595948,amplitude_scaling,4,42
widar__autocorrelation__logistic_regression,0.17062696822215861,0.06576254418642181,0.08609880832595948,amplitude_scaling,5,42
widar__autocorrelation__logistic_regression,0.17191525908960778,0.06426692002906023,0.08551746114932737,contiguous_subcarrier_block,1,42
widar__autocorrelation__logistic_regression,0.16633266533066132,0.06088563325498469,0.08252026519148786,contiguous_subcarrier_block,2,42
widar__autocorrelation__logistic_regression,0.1604637847122817,0.05400552253367901,0.07815966512047921,contiguous_subcarrier_block,3,42
widar__autocorrelation__logistic_regression,0.15760091611795018,0.05160312191705688,0.07633985308364323,contiguous_subcarrier_block,4,42
widar__autocorrelation__logistic_regression,0.14700830231892356,0.04625409668511804,0.07125775522693577,contiguous_subcarrier_block,5,42
widar__autocorrelation__logistic_regression,0.15473804752361867,0.062405122055896524,0.07764033822667425,burst_time_dropout,1,42
widar__autocorrelation__logistic_regression,0.15888920698539938,0.06383548661469879,0.0798479222327821,burst_time_dropout,2,42
widar__autocorrelation__logistic_regression,0.15845977669624964,0.06563562005006246,0.08058010539981601,burst_time_dropout,3,42
widar__autocorrelation__logistic_regression,0.15173203549957057,0.06078787404929071,0.07644409823621777,burst_time_dropout,4,42
widar__autocorrelation__logistic_regression,0.14070999141139423,0.055601965884221755,0.07062483722365259,burst_time_dropout,5,42
widar__autocorrelation__logistic_regression,0.17048382479244203,0.06581709899922022,0.08609552904593774,smooth_gain_drift,1,42
widar__autocorrelation__logistic_regression,0.16805038648726023,0.06469543375380826,0.0848068797090853,smooth_gain_drift,2,42
widar__autocorrelation__logistic_regression,0.16690523904952762,0.06404123023362758,0.08417571135270158,smooth_gain_drift,3,42
widar__autocorrelation__logistic_regression,0.16690523904952762,0.06422571366416216,0.08423304415937988,smooth_gain_drift,4,42
widar__autocorrelation__logistic_regression,0.16590323504151158,0.06405329060617888,0.0837686585918366,smooth_gain_drift,5,42
widar__autocorrelation__logistic_regression,0.16117950186086458,0.06586684891578082,0.08182174235001118,gaussian_snr,1,123
widar__autocorrelation__logistic_regression,0.14987117091325508,0.0633603081911473,0.0770071465861018,gaussian_snr,2,123
widar__autocorrelation__logistic_regression,0.13011737761236758,0.05704790986864086,0.06840157892451529,gaussian_snr,3,123
widar__autocorrelation__logistic_regression,0.10578299456054967,0.046316429829956866,0.05874862534032872,gaussian_snr,4,123
widar__autocorrelation__logistic_regression,0.09089607787002577,0.03764838195126022,0.05476985068041807,gaussian_snr,5,123
widar__autocorrelation__logistic_regression,0.17620956198110507,0.06836754548071512,0.08909077890912714,subcarrier_mask,1,123
widar__autocorrelation__logistic_regression,0.17348983681649013,0.06474621178504845,0.08623994386613067,subcarrier_mask,2,123
widar__autocorrelation__logistic_regression,0.1713426853707415,0.06356615339459705,0.08503164225533053,subcarrier_mask,3,123
widar__autocorrelation__logistic_regression,0.17492127111365588,0.06728663262507024,0.08756758715529472,subcarrier_mask,4,123
widar__autocorrelation__logistic_regression,0.16618952190094474,0.061845999310114315,0.08229217702375693,subcarrier_mask,5,123
widar__autocorrelation__logistic_regression,0.16146578872029774,0.06695263645282058,0.08214655125893479,time_dropout,1,123
widar__autocorrelation__logistic_regression,0.1467220154594904,0.06224346786926815,0.0751660247635482,time_dropout,2,123
widar__autocorrelation__logistic_regression,0.11866590323504152,0.05253435143868061,0.06370750669833755,time_dropout,3,123
widar__autocorrelation__logistic_regression,0.09891210993415402,0.04066686980302219,0.0549563302631309,time_dropout,4,123
widar__autocorrelation__logistic_regression,0.09619238476953908,0.04028423257395013,0.05605373045257997,time_dropout,5,123
widar__autocorrelation__logistic_regression,0.17062696822215861,0.06576254418642181,0.08609880832595948,amplitude_scaling,1,123
widar__autocorrelation__logistic_regression,0.17062696822215861,0.06576254418642181,0.08609880832595948,amplitude_scaling,2,123
widar__autocorrelation__logistic_regression,0.17062696822215861,0.06576254418642181,0.08609880832595948,amplitude_scaling,3,123
widar__autocorrelation__logistic_regression,0.17062696822215861,0.06576698239502908,0.08609880832595948,amplitude_scaling,4,123
widar__autocorrelation__logistic_regression,0.17062696822215861,0.06576254418642181,0.08609880832595948,amplitude_scaling,5,123
widar__autocorrelation__logistic_regression,0.16862296020612655,0.06487918425254428,0.08519995263725208,contiguous_subcarrier_block,1,123
widar__autocorrelation__logistic_regression,0.1623246492985972,0.05997476028035975,0.08114307798685434,contiguous_subcarrier_block,2,123
widar__autocorrelation__logistic_regression,0.15760091611795018,0.05396230492897225,0.0775687738659864,contiguous_subcarrier_block,3,123
widar__autocorrelation__logistic_regression,0.1474377326080733,0.04855865866580209,0.07212748901327097,contiguous_subcarrier_block,4,123
widar__autocorrelation__logistic_regression,0.1462925851703407,0.04589370890592,0.07121023564083968,contiguous_subcarrier_block,5,123
widar__autocorrelation__logistic_regression,0.16146578872029774,0.06695263645282058,0.08214655125893479,burst_time_dropout,1,123
widar__autocorrelation__logistic_regression,0.1617520755797309,0.06501891578998222,0.08175692594661142,burst_time_dropout,2,123
widar__autocorrelation__logistic_regression,0.15717148582880044,0.0632723860272222,0.07931029383907993,burst_time_dropout,3,123
widar__autocorrelation__logistic_regression,0.1461494417406241,0.05988748884523256,0.07404544800955076,burst_time_dropout,4,123
widar__autocorrelation__logistic_regression,0.14586315488119095,0.058307437466817706,0.0736856137600099,burst_time_dropout,5,123
widar__autocorrelation__logistic_regression,0.169481820784426,0.06500531739493134,0.08546575750156303,smooth_gain_drift,1,123
widar__autocorrelation__logistic_regression,0.16790724305754365,0.06503055369186926,0.0849324648685562,smooth_gain_drift,2,123
widar__autocorrelation__logistic_regression,0.1670483824792442,0.06486171263001551,0.08459874303163574,smooth_gain_drift,3,123
widar__autocorrelation__logistic_regression,0.16561694818207845,0.06446250641307877,0.08392564843423346,smooth_gain_drift,4,123
widar__autocorrelation__logistic_regression,0.16447180074434584,0.06360567121350867,0.08320573843322676,smooth_gain_drift,5,123
widar__autocorrelation__logistic_regression,0.15831663326653306,0.06337950983227912,0.07944441620143826,gaussian_snr,1,2026
widar__autocorrelation__logistic_regression,0.1462925851703407,0.06129821096124584,0.07420530117032997,gaussian_snr,2,2026
widar__autocorrelation__logistic_regression,0.12496421414257086,0.054571893410727344,0.06531566070959861,gaussian_snr,3,2026
widar__autocorrelation__logistic_regression,0.10707128542799886,0.04828203785353283,0.05952700073551425,gaussian_snr,4,2026
widar__autocorrelation__logistic_regression,0.0841683366733467,0.03396151146126447,0.05071477238344569,gaussian_snr,5,2026
widar__autocorrelation__logistic_regression,0.17764099627827082,0.06853203844586418,0.0892942485161444,subcarrier_mask,1,2026
widar__autocorrelation__logistic_regression,0.16890924706555968,0.06288948251053762,0.08381850793834861,subcarrier_mask,2,2026
widar__autocorrelation__logistic_regression,0.17406241053535643,0.06534730794890421,0.08651267134769104,subcarrier_mask,3,2026
widar__autocorrelation__logistic_regression,0.1677640996278271,0.06241970317916668,0.08325079515609558,subcarrier_mask,4,2026
widar__autocorrelation__logistic_regression,0.17821356999713714,0.06814795296944022,0.08898845838943843,subcarrier_mask,5,2026
widar__autocorrelation__logistic_regression,0.1591754938448325,0.065133954286289,0.08047014177372414,time_dropout,1,2026
widar__autocorrelation__logistic_regression,0.13212138562839965,0.05693997772077228,0.06800099425177876,time_dropout,2,2026
widar__autocorrelation__logistic_regression,0.12038362439164042,0.05250551183295049,0.06407793933394602,time_dropout,3,2026
