dataset,model_name,configuration_id,run_id,base_configuration_id,feature_family,classifier_family,architecture_family,model_group,is_classical,train_seed,train_fraction,model_size,accuracy,macro_f1,balanced_accuracy,corruption,severity,corruption_seed,condition_id
UT_HAR,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium,deep,deep,CNN,CNN,False,123,1.0,medium,0.3433734939759036,0.21281023653339454,0.2604958487404966,gaussian_snr,5,3407,gaussian_snr__s5__seed3407
UT_HAR,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium,deep,deep,CNN,CNN,False,123,1.0,medium,0.7580321285140562,0.6990779250848611,0.732856818128014,subcarrier_mask,1,3407,subcarrier_mask__s1__seed3407
UT_HAR,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium,deep,deep,CNN,CNN,False,123,1.0,medium,0.5431726907630522,0.4683763797035397,0.5325087378206174,subcarrier_mask,2,3407,subcarrier_mask__s2__seed3407
UT_HAR,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium,deep,deep,CNN,CNN,False,123,1.0,medium,0.32228915662650603,0.27963045352508964,0.35735717933081584,subcarrier_mask,3,3407,subcarrier_mask__s3__seed3407
UT_HAR,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium,deep,deep,CNN,CNN,False,123,1.0,medium,0.20883534136546184,0.17623449371158623,0.26070170033002193,subcarrier_mask,4,3407,subcarrier_mask__s4__seed3407
UT_HAR,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium,deep,deep,CNN,CNN,False,123,1.0,medium,0.15562248995983935,0.1333931504722991,0.2260386178843701,subcarrier_mask,5,3407,subcarrier_mask__s5__seed3407
UT_HAR,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium,deep,deep,CNN,CNN,False,123,1.0,medium,0.6375502008032129,0.5736495231721593,0.5521413309348566,time_dropout,1,3407,time_dropout__s1__seed3407
UT_HAR,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium,deep,deep,CNN,CNN,False,123,1.0,medium,0.3463855421686747,0.21404174355286446,0.2457330076342214,time_dropout,2,3407,time_dropout__s2__seed3407
UT_HAR,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium,deep,deep,CNN,CNN,False,123,1.0,medium,0.2459839357429719,0.05897268488509365,0.14431984397854705,time_dropout,3,3407,time_dropout__s3__seed3407
UT_HAR,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium,deep,deep,CNN,CNN,False,123,1.0,medium,0.2429718875502008,0.05589559995380529,0.14285714285714285,time_dropout,4,3407,time_dropout__s4__seed3407
UT_HAR,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium,deep,deep,CNN,CNN,False,123,1.0,medium,0.2429718875502008,0.05585045003461805,0.14285714285714285,time_dropout,5,3407,time_dropout__s5__seed3407
UT_HAR,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium,deep,deep,CNN,CNN,False,123,1.0,medium,0.927710843373494,0.8890636161219481,0.8958083462576105,amplitude_scaling,1,3407,amplitude_scaling__s1__seed3407
UT_HAR,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium,deep,deep,CNN,CNN,False,123,1.0,medium,0.9086345381526104,0.8631780101320287,0.8740933235962646,amplitude_scaling,2,3407,amplitude_scaling__s2__seed3407
UT_HAR,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium,deep,deep,CNN,CNN,False,123,1.0,medium,0.8483935742971888,0.7903029580634565,0.8076329911643778,amplitude_scaling,3,3407,amplitude_scaling__s3__seed3407
UT_HAR,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium,deep,deep,CNN,CNN,False,123,1.0,medium,0.7901606425702812,0.7327604503449417,0.7535606239677551,amplitude_scaling,4,3407,amplitude_scaling__s4__seed3407
UT_HAR,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium,deep,deep,CNN,CNN,False,123,1.0,medium,0.6977911646586346,0.6505290791821715,0.6686259627595701,amplitude_scaling,5,3407,amplitude_scaling__s5__seed3407
UT_HAR,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium,deep,deep,CNN,CNN,False,123,1.0,medium,0.8835341365461847,0.8307883050572731,0.8400253176957629,contiguous_subcarrier_block,1,3407,contiguous_subcarrier_block__s1__seed3407
UT_HAR,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium,deep,deep,CNN,CNN,False,123,1.0,medium,0.8554216867469879,0.8034982043740059,0.8114678565151442,contiguous_subcarrier_block,2,3407,contiguous_subcarrier_block__s2__seed3407
UT_HAR,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium,deep,deep,CNN,CNN,False,123,1.0,medium,0.7951807228915663,0.7505200037941379,0.7704263576707372,contiguous_subcarrier_block,3,3407,contiguous_subcarrier_block__s3__seed3407
UT_HAR,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium,deep,deep,CNN,CNN,False,123,1.0,medium,0.7128514056224899,0.661927772098781,0.690546995040167,contiguous_subcarrier_block,4,3407,contiguous_subcarrier_block__s4__seed3407
UT_HAR,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium,deep,deep,CNN,CNN,False,123,1.0,medium,0.5973895582329317,0.566791214198134,0.6005620789766535,contiguous_subcarrier_block,5,3407,contiguous_subcarrier_block__s5__seed3407
UT_HAR,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium,deep,deep,CNN,CNN,False,123,1.0,medium,0.9337349397590361,0.8983062272337089,0.8995172472500778,burst_time_dropout,1,3407,burst_time_dropout__s1__seed3407
UT_HAR,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium,deep,deep,CNN,CNN,False,123,1.0,medium,0.9387550200803213,0.9029343495091257,0.9063506935583981,burst_time_dropout,2,3407,burst_time_dropout__s2__seed3407
UT_HAR,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium,deep,deep,CNN,CNN,False,123,1.0,medium,0.9397590361445783,0.9068719631619233,0.9112118742546466,burst_time_dropout,3,3407,burst_time_dropout__s3__seed3407
UT_HAR,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium,deep,deep,CNN,CNN,False,123,1.0,medium,0.9226907630522089,0.8833776982326036,0.8888035206187778,burst_time_dropout,4,3407,burst_time_dropout__s4__seed3407
UT_HAR,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium,deep,deep,CNN,CNN,False,123,1.0,medium,0.858433734939759,0.8198430876678031,0.8335861440990814,burst_time_dropout,5,3407,burst_time_dropout__s5__seed3407
UT_HAR,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium,deep,deep,CNN,CNN,False,123,1.0,medium,0.9317269076305221,0.8937935457960849,0.9009231250869943,smooth_gain_drift,1,3407,smooth_gain_drift__s1__seed3407
UT_HAR,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium,deep,deep,CNN,CNN,False,123,1.0,medium,0.9186746987951807,0.8800349209573011,0.8898637012272825,smooth_gain_drift,2,3407,smooth_gain_drift__s2__seed3407
UT_HAR,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium,deep,deep,CNN,CNN,False,123,1.0,medium,0.8965863453815262,0.8510976417706939,0.8635257185569957,smooth_gain_drift,3,3407,smooth_gain_drift__s3__seed3407
UT_HAR,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium,deep,deep,CNN,CNN,False,123,1.0,medium,0.8544176706827309,0.80395824640184,0.8205065166801043,smooth_gain_drift,4,3407,smooth_gain_drift__s4__seed3407
UT_HAR,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium,deep,deep,CNN,CNN,False,123,1.0,medium,0.7921686746987951,0.7319989748857958,0.7480256400373958,smooth_gain_drift,5,3407,smooth_gain_drift__s5__seed3407
UT_HAR,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium,deep,deep,CNN,CNN,False,123,1.0,medium,0.9226907630522089,0.882999395149273,0.8887147651046846,gaussian_snr,1,777,gaussian_snr__s1__seed777
UT_HAR,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium,deep,deep,CNN,CNN,False,123,1.0,medium,0.9036144578313253,0.8608621320664975,0.8664060670600399,gaussian_snr,2,777,gaussian_snr__s2__seed777
UT_HAR,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium,deep,deep,CNN,CNN,False,123,1.0,medium,0.822289156626506,0.7560490796546311,0.7561138199337901,gaussian_snr,3,777,gaussian_snr__s3__seed777
UT_HAR,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium,deep,deep,CNN,CNN,False,123,1.0,medium,0.6536144578313253,0.45190741545289637,0.5061909551386806,gaussian_snr,4,777,gaussian_snr__s4__seed777
UT_HAR,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium,deep,deep,CNN,CNN,False,123,1.0,medium,0.3373493975903614,0.21201200787004562,0.2589713454746033,gaussian_snr,5,777,gaussian_snr__s5__seed777
UT_HAR,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium,deep,deep,CNN,CNN,False,123,1.0,medium,0.7309236947791165,0.6704969903665557,0.696554687312946,subcarrier_mask,1,777,subcarrier_mask__s1__seed777
UT_HAR,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium,deep,deep,CNN,CNN,False,123,1.0,medium,0.5220883534136547,0.45843501226746863,0.5167537921221799,subcarrier_mask,2,777,subcarrier_mask__s2__seed777
UT_HAR,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium,deep,deep,CNN,CNN,False,123,1.0,medium,0.3152610441767068,0.2742326578693396,0.34683880671042555,subcarrier_mask,3,777,subcarrier_mask__s3__seed777
UT_HAR,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium,deep,deep,CNN,CNN,False,123,1.0,medium,0.20381526104417672,0.18081917533371988,0.26405013069290867,subcarrier_mask,4,777,subcarrier_mask__s4__seed777
UT_HAR,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium,deep,deep,CNN,CNN,False,123,1.0,medium,0.1536144578313253,0.12990411773947905,0.21929291321245112,subcarrier_mask,5,777,subcarrier_mask__s5__seed777
UT_HAR,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium,deep,deep,CNN,CNN,False,123,1.0,medium,0.6365461847389559,0.5802760941296974,0.5585582009758016,time_dropout,1,777,time_dropout__s1__seed777
UT_HAR,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium,deep,deep,CNN,CNN,False,123,1.0,medium,0.34036144578313254,0.19825132346458657,0.23597862673703324,time_dropout,2,777,time_dropout__s2__seed777
UT_HAR,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium,deep,deep,CNN,CNN,False,123,1.0,medium,0.24799196787148595,0.060991535858980185,0.1452949780594832,time_dropout,3,777,time_dropout__s3__seed777
UT_HAR,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium,deep,deep,CNN,CNN,False,123,1.0,medium,0.2429718875502008,0.05589559995380529,0.14285714285714285,time_dropout,4,777,time_dropout__s4__seed777
UT_HAR,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium,deep,deep,CNN,CNN,False,123,1.0,medium,0.2429718875502008,0.05585045003461805,0.14285714285714285,time_dropout,5,777,time_dropout__s5__seed777
UT_HAR,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium,deep,deep,CNN,CNN,False,123,1.0,medium,0.9267068273092369,0.8889709600851148,0.8974331311804632,amplitude_scaling,1,777,amplitude_scaling__s1__seed777
UT_HAR,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium,deep,deep,CNN,CNN,False,123,1.0,medium,0.9126506024096386,0.8712552398974172,0.8797830180713538,amplitude_scaling,2,777,amplitude_scaling__s2__seed777
UT_HAR,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium,deep,deep,CNN,CNN,False,123,1.0,medium,0.8534136546184738,0.8030746126095147,0.8184810484476371,amplitude_scaling,3,777,amplitude_scaling__s3__seed777
UT_HAR,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium,deep,deep,CNN,CNN,False,123,1.0,medium,0.7821285140562249,0.7267965559297094,0.7471453905756319,amplitude_scaling,4,777,amplitude_scaling__s4__seed777
UT_HAR,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium,deep,deep,CNN,CNN,False,123,1.0,medium,0.6666666666666666,0.6291740151504455,0.6496055011409172,amplitude_scaling,5,777,amplitude_scaling__s5__seed777
UT_HAR,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium,deep,deep,CNN,CNN,False,123,1.0,medium,0.8755020080321285,0.8238597314604171,0.8330513033599408,contiguous_subcarrier_block,1,777,contiguous_subcarrier_block__s1__seed777
UT_HAR,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium,deep,deep,CNN,CNN,False,123,1.0,medium,0.8473895582329317,0.7925007505075896,0.7974512659697656,contiguous_subcarrier_block,2,777,contiguous_subcarrier_block__s2__seed777
UT_HAR,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium,deep,deep,CNN,CNN,False,123,1.0,medium,0.7971887550200804,0.7431343737331,0.7629775691501957,contiguous_subcarrier_block,3,777,contiguous_subcarrier_block__s3__seed777
UT_HAR,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium,deep,deep,CNN,CNN,False,123,1.0,medium,0.7188755020080321,0.6840056578316638,0.7194684965686851,contiguous_subcarrier_block,4,777,contiguous_subcarrier_block__s4__seed777
UT_HAR,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium,deep,deep,CNN,CNN,False,123,1.0,medium,0.5742971887550201,0.5651285274287384,0.6104292904300935,contiguous_subcarrier_block,5,777,contiguous_subcarrier_block__s5__seed777
UT_HAR,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium,deep,deep,CNN,CNN,False,123,1.0,medium,0.9387550200803213,0.9038423612285679,0.9065151962424088,burst_time_dropout,1,777,burst_time_dropout__s1__seed777
UT_HAR,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium,deep,deep,CNN,CNN,False,123,1.0,medium,0.9397590361445783,0.906520443479959,0.908615193153141,burst_time_dropout,2,777,burst_time_dropout__s2__seed777
UT_HAR,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium,deep,deep,CNN,CNN,False,123,1.0,medium,0.9407630522088354,0.9061875766737416,0.9098077021491483,burst_time_dropout,3,777,burst_time_dropout__s3__seed777
UT_HAR,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium,deep,deep,CNN,CNN,False,123,1.0,medium,0.9226907630522089,0.8843812971541318,0.8895547175616291,burst_time_dropout,4,777,burst_time_dropout__s4__seed777
UT_HAR,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium,deep,deep,CNN,CNN,False,123,1.0,medium,0.8403614457831325,0.803231942063902,0.8200714747856706,burst_time_dropout,5,777,burst_time_dropout__s5__seed777
UT_HAR,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium,deep,deep,CNN,CNN,False,123,1.0,medium,0.9236947791164659,0.8836606582393794,0.8900799404302377,smooth_gain_drift,1,777,smooth_gain_drift__s1__seed777
UT_HAR,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium,deep,deep,CNN,CNN,False,123,1.0,medium,0.9136546184738956,0.8738465037910798,0.882228326990105,smooth_gain_drift,2,777,smooth_gain_drift__s2__seed777
UT_HAR,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium,deep,deep,CNN,CNN,False,123,1.0,medium,0.892570281124498,0.8448441566351514,0.855487387549007,smooth_gain_drift,3,777,smooth_gain_drift__s3__seed777
UT_HAR,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium,deep,deep,CNN,CNN,False,123,1.0,medium,0.8654618473895582,0.8130251753762715,0.8257860725157844,smooth_gain_drift,4,777,smooth_gain_drift__s4__seed777
UT_HAR,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium__seed123,deep__CNN__medium,deep,deep,CNN,CNN,False,123,1.0,medium,0.8042168674698795,0.7468792107184027,0.761488960278897,smooth_gain_drift,5,777,smooth_gain_drift__s5__seed777
UT_HAR,deep__CNN__medium__seed2026,deep__CNN__medium__seed2026,deep__CNN__medium__seed2026,deep__CNN__medium,deep,deep,CNN,CNN,False,2026,1.0,medium,0.9236947791164659,0.8832885710706601,0.8806823256510379,gaussian_snr,1,42,gaussian_snr__s1__seed42
UT_HAR,deep__CNN__medium__seed2026,deep__CNN__medium__seed2026,deep__CNN__medium__seed2026,deep__CNN__medium,deep,deep,CNN,CNN,False,2026,1.0,medium,0.9126506024096386,0.8659363823726899,0.8580719566554764,gaussian_snr,2,42,gaussian_snr__s2__seed42
UT_HAR,deep__CNN__medium__seed2026,deep__CNN__medium__seed2026,deep__CNN__medium__seed2026,deep__CNN__medium,deep,deep,CNN,CNN,False,2026,1.0,medium,0.8433734939759037,0.736108028418944,0.7332513090515923,gaussian_snr,3,42,gaussian_snr__s3__seed42
UT_HAR,deep__CNN__medium__seed2026,deep__CNN__medium__seed2026,deep__CNN__medium__seed2026,deep__CNN__medium,deep,deep,CNN,CNN,False,2026,1.0,medium,0.75,0.5682354991559488,0.5944256760744903,gaussian_snr,4,42,gaussian_snr__s4__seed42
UT_HAR,deep__CNN__medium__seed2026,deep__CNN__medium__seed2026,deep__CNN__medium__seed2026,deep__CNN__medium,deep,deep,CNN,CNN,False,2026,1.0,medium,0.5913654618473896,0.38094698796913573,0.4234085066345382,gaussian_snr,5,42,gaussian_snr__s5__seed42
UT_HAR,deep__CNN__medium__seed2026,deep__CNN__medium__seed2026,deep__CNN__medium__seed2026,deep__CNN__medium,deep,deep,CNN,CNN,False,2026,1.0,medium,0.8192771084337349,0.7667211970184734,0.7698842319973104,subcarrier_mask,1,42,subcarrier_mask__s1__seed42
UT_HAR,deep__CNN__medium__seed2026,deep__CNN__medium__seed2026,deep__CNN__medium__seed2026,deep__CNN__medium,deep,deep,CNN,CNN,False,2026,1.0,medium,0.677710843373494,0.6095668085050165,0.6298633188085415,subcarrier_mask,2,42,subcarrier_mask__s2__seed42
UT_HAR,deep__CNN__medium__seed2026,deep__CNN__medium__seed2026,deep__CNN__medium__seed2026,deep__CNN__medium,deep,deep,CNN,CNN,False,2026,1.0,medium,0.49096385542168675,0.4084130391359047,0.46506760581945933,subcarrier_mask,3,42,subcarrier_mask__s3__seed42
UT_HAR,deep__CNN__medium__seed2026,deep__CNN__medium__seed2026,deep__CNN__medium__seed2026,deep__CNN__medium,deep,deep,CNN,CNN,False,2026,1.0,medium,0.34236947791164657,0.28652903112606626,0.3496038008616793,subcarrier_mask,4,42,subcarrier_mask__s4__seed42
UT_HAR,deep__CNN__medium__seed2026,deep__CNN__medium__seed2026,deep__CNN__medium__seed2026,deep__CNN__medium,deep,deep,CNN,CNN,False,2026,1.0,medium,0.21686746987951808,0.18771242628121868,0.27048732442659457,subcarrier_mask,5,42,subcarrier_mask__s5__seed42
UT_HAR,deep__CNN__medium__seed2026,deep__CNN__medium__seed2026,deep__CNN__medium__seed2026,deep__CNN__medium,deep,deep,CNN,CNN,False,2026,1.0,medium,0.5441767068273092,0.512437545757247,0.46326636203095234,time_dropout,1,42,time_dropout__s1__seed42
UT_HAR,deep__CNN__medium__seed2026,deep__CNN__medium__seed2026,deep__CNN__medium__seed2026,deep__CNN__medium,deep,deep,CNN,CNN,False,2026,1.0,medium,0.2761044176706827,0.10148480477706497,0.16611854668968154,time_dropout,2,42,time_dropout__s2__seed42
UT_HAR,deep__CNN__medium__seed2026,deep__CNN__medium__seed2026,deep__CNN__medium__seed2026,deep__CNN__medium,deep,deep,CNN,CNN,False,2026,1.0,medium,0.2429718875502008,0.05585045003461805,0.14285714285714285,time_dropout,3,42,time_dropout__s3__seed42
UT_HAR,deep__CNN__medium__seed2026,deep__CNN__medium__seed2026,deep__CNN__medium__seed2026,deep__CNN__medium,deep,deep,CNN,CNN,False,2026,1.0,medium,0.2429718875502008,0.05585045003461805,0.14285714285714285,time_dropout,4,42,time_dropout__s4__seed42
UT_HAR,deep__CNN__medium__seed2026,deep__CNN__medium__seed2026,deep__CNN__medium__seed2026,deep__CNN__medium,deep,deep,CNN,CNN,False,2026,1.0,medium,0.2429718875502008,0.05585045003461805,0.14285714285714285,time_dropout,5,42,time_dropout__s5__seed42
UT_HAR,deep__CNN__medium__seed2026,deep__CNN__medium__seed2026,deep__CNN__medium__seed2026,deep__CNN__medium,deep,deep,CNN,CNN,False,2026,1.0,medium,0.9216867469879518,0.8780373425558122,0.8789979343361203,amplitude_scaling,1,42,amplitude_scaling__s1__seed42
UT_HAR,deep__CNN__medium__seed2026,deep__CNN__medium__seed2026,deep__CNN__medium__seed2026,deep__CNN__medium,deep,deep,CNN,CNN,False,2026,1.0,medium,0.8945783132530121,0.8421324697765458,0.8408009855704918,amplitude_scaling,2,42,amplitude_scaling__s2__seed42
UT_HAR,deep__CNN__medium__seed2026,deep__CNN__medium__seed2026,deep__CNN__medium__seed2026,deep__CNN__medium,deep,deep,CNN,CNN,False,2026,1.0,medium,0.8423694779116466,0.7791545524077171,0.7847216017065982,amplitude_scaling,3,42,amplitude_scaling__s3__seed42
UT_HAR,deep__CNN__medium__seed2026,deep__CNN__medium__seed2026,deep__CNN__medium__seed2026,deep__CNN__medium,deep,deep,CNN,CNN,False,2026,1.0,medium,0.7901606425702812,0.7319875286844691,0.743548626304391,amplitude_scaling,4,42,amplitude_scaling__s4__seed42
UT_HAR,deep__CNN__medium__seed2026,deep__CNN__medium__seed2026,deep__CNN__medium__seed2026,deep__CNN__medium,deep,deep,CNN,CNN,False,2026,1.0,medium,0.6706827309236948,0.6196573146588923,0.6290329060855526,amplitude_scaling,5,42,amplitude_scaling__s5__seed42
UT_HAR,deep__CNN__medium__seed2026,deep__CNN__medium__seed2026,deep__CNN__medium__seed2026,deep__CNN__medium,deep,deep,CNN,CNN,False,2026,1.0,medium,0.8775100401606426,0.8215483082609435,0.8178780384803872,contiguous_subcarrier_block,1,42,contiguous_subcarrier_block__s1__seed42
UT_HAR,deep__CNN__medium__seed2026,deep__CNN__medium__seed2026,deep__CNN__medium__seed2026,deep__CNN__medium,deep,deep,CNN,CNN,False,2026,1.0,medium,0.8644578313253012,0.8057307693559663,0.8025391009546247,contiguous_subcarrier_block,2,42,contiguous_subcarrier_block__s2__seed42
UT_HAR,deep__CNN__medium__seed2026,deep__CNN__medium__seed2026,deep__CNN__medium__seed2026,deep__CNN__medium,deep,deep,CNN,CNN,False,2026,1.0,medium,0.8052208835341366,0.7353458420504025,0.7391110783130465,contiguous_subcarrier_block,3,42,contiguous_subcarrier_block__s3__seed42
UT_HAR,deep__CNN__medium__seed2026,deep__CNN__medium__seed2026,deep__CNN__medium__seed2026,deep__CNN__medium,deep,deep,CNN,CNN,False,2026,1.0,medium,0.7088353413654619,0.6573652622668469,0.6813897474331535,contiguous_subcarrier_block,4,42,contiguous_subcarrier_block__s4__seed42
UT_HAR,deep__CNN__medium__seed2026,deep__CNN__medium__seed2026,deep__CNN__medium__seed2026,deep__CNN__medium,deep,deep,CNN,CNN,False,2026,1.0,medium,0.5913654618473896,0.5614594043017133,0.6054655735112201,contiguous_subcarrier_block,5,42,contiguous_subcarrier_block__s5__seed42
UT_HAR,deep__CNN__medium__seed2026,deep__CNN__medium__seed2026,deep__CNN__medium__seed2026,deep__CNN__medium,deep,deep,CNN,CNN,False,2026,1.0,medium,0.9066265060240963,0.8542753823485928,0.8441185437863467,burst_time_dropout,1,42,burst_time_dropout__s1__seed42
UT_HAR,deep__CNN__medium__seed2026,deep__CNN__medium__seed2026,deep__CNN__medium__seed2026,deep__CNN__medium,deep,deep,CNN,CNN,False,2026,1.0,medium,0.9036144578313253,0.8499287667948752,0.8391606292427441,burst_time_dropout,2,42,burst_time_dropout__s2__seed42
UT_HAR,deep__CNN__medium__seed2026,deep__CNN__medium__seed2026,deep__CNN__medium__seed2026,deep__CNN__medium,deep,deep,CNN,CNN,False,2026,1.0,medium,0.8885542168674698,0.8283796815967223,0.8220505687941503,burst_time_dropout,3,42,burst_time_dropout__s3__seed42
UT_HAR,deep__CNN__medium__seed2026,deep__CNN__medium__seed2026,deep__CNN__medium__seed2026,deep__CNN__medium,deep,deep,CNN,CNN,False,2026,1.0,medium,0.8614457831325302,0.8030531251455406,0.7997751295453656,burst_time_dropout,4,42,burst_time_dropout__s4__seed42
UT_HAR,deep__CNN__medium__seed2026,deep__CNN__medium__seed2026,deep__CNN__medium__seed2026,deep__CNN__medium,deep,deep,CNN,CNN,False,2026,1.0,medium,0.8122489959839357,0.7529772199843258,0.7586955449433107,burst_time_dropout,5,42,burst_time_dropout__s5__seed42
UT_HAR,deep__CNN__medium__seed2026,deep__CNN__medium__seed2026,deep__CNN__medium__seed2026,deep__CNN__medium,deep,deep,CNN,CNN,False,2026,1.0,medium,0.9226907630522089,0.8822963952281058,0.8823217569781248,smooth_gain_drift,1,42,smooth_gain_drift__s1__seed42
